Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
89024,-37.952293,145.056139,76 Turner Road,Highett,9600000,house,2012,3,1,2,SC_079,1369,19872,1324,41,0,hospital_082,912,S_023,798
74105,-37.911694,145.274925,1 Lalbert Court,Lysterfield,5122000,house,2012,3,1,3,SC_049,3502,19867,3562,58,0,hospital_150,3658,S_008,2982
82038,-37.994192,145.247928,28 Riverview Crescent,Eumemmerring,7871000,house,2016,3,1,3,SC_077,1224,19885,3247,59,0,hospital_119,2734,S_045,9527
4548,-37.835939,144.866541,56 Charlotte Street,Newport,8960000,house,2013,3,1,2,SC_033,2022,19994,1679,20,0,hospital_141,3676,S_049,7264
51541,-37.795548,145.141776,58 Hampshire Road,Doncaster,12800000,house,2012,4,2,2,SC_091,1678,19897,2810,36,0,hospital_034,2801,S_046,3458
88665,-37.955179,145.056919,23 Dennis Street,Highett,8382000,house,2010,3,1,2,SC_079,1545,19866,1294,37,0,hospital_082,589,S_023,486
68542,-37.85335541,145.016983,45 Northcote Road,Armadale,8780000,house,2009,3,1,0,SC_038,1617,19946,394,23,0,hospital_132,717,S_013,1409
59742,-37.8136818,145.1907129,27 Deakin Street,Mitcham,6426000,house,2012,3,1,1,SC_088,1163,19900,494,40,0,hospital_010,467,S_040,3351
18484,-37.69051,144.913492,22 Sunset Boulevard,Jacana,4708000,house,2015,2,1,2,SC_059,2527,20031,555,35,0,hospital_104,4474,S_004,2885
53081,-37.81568146,145.0108948,34 Appleton Street,Richmond,10000000,house,2008,2,1,0,SC_083,2236,19905,1258,19,0,hospital_134,798,S_039,2078
89708,-37.946277620000004,145.012207,9 Minnie Street,Sandringham,5460000,house,2008,4,2,2,SC_046,2415,19948,809,29,0,hospital_036,860,S_009,3740
22158,-37.743601,144.977615,189 Nicholson Street,Coburg,6798000,house,2014,3,1,1,SC_103,2188,19965,1265,28,0,hospital_144,1522,S_030,1644
81419,-37.97628,145.206213,6 Osborne Street,Dandenong,8550000,house,2015,3,2,2,SC_112,1432,19889,1301,51,0,hospital_033,891,S_047,7561
54831,-37.842752,145.075814,1 Wanawong Crescent,Camberwell,21750000,house,2015,3,1,1,SC_099,2577,19850,139,32,0,hospital_168,1869,S_013,4863
64000,-37.779823,145.304217,24 Bambra Street,Croydon,6290000,house,2015,4,2,2,SC_084,2560,19877,905,55,0,hospital_113,4873,S_042,4798
59019,-37.814771,145.170264,5/2 Russell Street,Nunawading,2915000,house,2013,1,1,1,SC_002,523,19899,766,37,0,hospital_070,2142,S_018,2739
52937,-37.816085,144.99757,3 Bosisto Street,Richmond,6171000,house,2011,3,1,0,SC_068,2252,19978,555,7,0,hospital_042,156,S_033,2779
41945,-37.72932053,145.099762,26 Eugene Street,Viewbank,1920000,house,2008,4,2,2,SC_017,4028,19986,2471,40,0,hospital_075,2746,S_020,2741
15425,-37.718115,144.904065,60 Strathnaver Avenue,Strathmore,15198000,house,2010,4,2,1,SC_010,1568,20033,1537,31,0,hospital_184,2694,S_004,3294
67223,-37.740358,145.339813,21 Haricot Way,Lilydale,9350000,house,2012,4,2,2,SC_084,3018,19876,1825,61,0,hospital_151,2012,S_042,9770
26243,-37.577347,144.936133,28 Creighton Way,Craigieburn,4650000,house,2014,3,1,1,SC_005,1418,40221,2797,46,0,hospital_104,8282,S_005,2271
88522,-37.952278,145.028013,16 Marshall Avenue,Highett,13616000,house,2013,3,1,1,SC_079,1199,19872,1290,41,0,hospital_058,1306,S_023,2568
85510,-37.887849,145.012283,30 Hoddle Street,Elsternwick,20850000,house,2013,4,1,1,SC_023,2983,19954,1058,17,0,hospital_079,349,S_013,3025
81248,-37.977275,145.208472,4 Gwenda Street,Dandenong,10140000,house,2010,3,1,2,SC_112,1236,19888,1417,54,0,hospital_033,697,S_047,7710
5957,-37.780397,144.839847,1 Osbert Street,Sunshine,6487000,house,2010,4,1,0,SC_102,592,20021,1094,26,0,hospital_174,711,S_049,4419
45667,-37.67481995,145.1231232,29 Mackelroy Road,Plenty,8400000,house,2009,4,2,2,SC_051,3228,19988,3122,49,0,hospital_075,3701,S_020,3897
31209,-37.752862,144.990866,38 Rennie Street,Thornbury,5360000,house,2014,3,1,1,SC_103,1771,20014,721,23,0,hospital_144,1726,S_030,2668
78664,-37.945906,145.155442,16  Prince Street,Springvale,9888000,house,2014,4,1,2,SC_073,5163,19913,437,44,0,hospital_124,3464,S_047,5047
88316,-37.944625,145.02654,1 Danson Street,Highett,7504000,house,2010,4,2,1,SC_046,1183,19872,1411,41,0,hospital_110,1571,S_023,3055
68200,-37.842826,145.013902,700 Orrong Road,Toorak,19200000,house,2012,5,2,2,SC_038,556,19946,885,23,0,hospital_132,1332,S_013,2548
56162,-37.851541,145.116658,12 Bennett Street,Burwood,8910000,house,2011,4,2,2,SC_042,3624,19840,2489,28,0,hospital_047,1776,S_018,3505
8871,-37.885338,144.75991,14 John Cooke Terrace,Seabrook,5850000,house,2016,3,2,3,SC_092,2876,46468,2041,33,0,hospital_073,7097,S_001,2169
22235,-37.72963715,144.9686585,2 Morris Street,Coburg North,5304000,house,2008,3,1,2,SC_030,1661,19964,670,30,0,hospital_084,2869,S_030,1312
7788,-37.782436,144.800535,218 Forrest Street,Ardeer,4746000,house,2009,4,1,1,SC_102,2907,20004,2192,28,0,hospital_057,2735,S_049,7872
47557,-37.704084,145.136489,8 Matilda Court,Eltham North,10480000,house,2012,4,2,2,SC_051,3957,19987,1451,44,0,hospital_075,2699,S_020,3209
43056,-37.7157184,145.0661273,29 Lookout Rise,Macleod,11460000,house,2012,4,3,2,SC_047,4050,19983,1176,31,0,hospital_037,1738,S_020,3231
66869,-37.770675,145.364663,10 Karabec Place,Lilydale,9100000,house,2016,4,2,2,SC_084,4677,19876,2252,61,0,hospital_113,1301,S_042,8008
1172,-37.79529572,144.8901672,53 Macpherson Street,Footscray,6720000,house,2008,3,1,2,SC_085,2434,20024,811,18,0,hospital_003,353,S_049,2461
25163,-37.607389,144.926733,11 Yarcombe Crescent,Craigieburn,4125000,house,2012,3,1,2,SC_110,1546,40221,1589,46,0,hospital_104,4853,S_005,1494
24465,-37.71827698,144.9688568,52 Marlborough Street,Fawkner,5712000,house,2008,3,1,2,SC_030,2279,19963,727,32,0,hospital_139,2573,S_030,1807
15743,-37.734194,144.88187,40 Haldane Road,Niddrie,10855000,house,2015,3,1,2,SC_082,2087,20036,3732,24,0,hospital_184,2233,S_049,4390
71742,-37.860105,145.220499,7 Alkira Court,Wantirna,7920000,house,2015,4,2,2,SC_067,5128,19871,4122,46,0,hospital_008,1307,S_027,4382
16500,-37.695829,144.939347,133 John Street,Glenroy,4800000,house,2016,3,1,1,SC_030,4181,19961,1803,35,0,hospital_104,5294,S_004,1247
64362,-37.777138,145.297847,37 The Range Boulevard,Croydon,7850000,house,2015,5,2,2,SC_084,2544,19877,1535,55,0,hospital_164,5043,S_042,5107
76635,-37.909411,145.127652,19 Woodside Avenue,Clayton,5940000,house,2015,3,2,1,SC_096,4533,19915,1811,39,0,hospital_065,1126,S_010,4133
49947,-37.76222229,145.0937805,16 Penderel Way,Bulleen,5530000,house,2009,4,3,2,SC_009,415,19935,2968,26,0,hospital_193,2244,S_046,2182
74937,-37.898592,145.054908,283 Koornang Road,Carnegie,10528000,house,2012,2,1,2,SC_041,1575,19920,1412,28,0,hospital_159,2829,S_015,1222
57752,-37.812518,145.16466,1A Goodwin Street,Blackburn,5600000,house,2014,2,1,1,SC_002,970,19899,1273,37,0,hospital_060,2397,S_018,2598
64298,-37.784854,145.297073,33 Smith Avenue,Croydon,9562000,house,2015,4,2,2,SC_022,2006,19877,1349,55,0,hospital_164,4451,S_042,4257
65428,-37.808846,145.318348,53a Geoffrey Drive,Kilsyth,10934000,house,2014,3,2,3,SC_022,3287,19877,2733,55,0,hospital_164,5521,S_042,2122
74616,-37.895369,145.067307,15 Burns Avenue,Murrumbeena,12720000,house,2012,4,2,2,SC_041,1405,19919,576,30,0,hospital_159,2983,S_015,1284
28503,-37.795047,144.986182,14 Emma Street,Collingwood,14790000,house,2015,3,1,2,SC_008,2359,19975,859,11,0,hospital_178,1556,S_044,2723
2310,-37.789948,144.878131,47B Madden Street,Maidstone,5800000,house,2016,3,2,2,SC_043,1519,20023,1464,20,0,hospital_056,793,S_049,2105
87554,-37.941288,145.021077,25 Thorburn Street,Hampton,6600000,house,2012,2,1,2,SC_046,1529,19937,1577,39,0,hospital_036,1529,S_009,3650
23143,-37.749008,144.951471,74 Saunders Street,Coburg,11135000,house,2014,3,2,1,SC_030,1852,19966,1096,26,0,hospital_084,832,S_025,3371
24913,-37.602281,144.937609,1 Selby Place,Craigieburn,3060000,house,2010,3,2,1,SC_110,498,40221,506,46,0,hospital_104,5599,S_005,518
88223,-37.936467,145.053578,45 Franklin Street,Moorabbin,6416000,house,2014,3,1,2,SC_046,1379,19937,1497,39,0,hospital_110,1522,S_023,2567
61894,-37.818166,145.240309,3a Lena Grove,Ringwood,6825000,house,2010,3,1,2,SC_032,1177,19902,1029,44,0,hospital_105,819,S_040,1229
29251,-37.765124,145.001749,11 Dally Street,Northcote,9315000,house,2010,2,1,1,SC_103,2843,20015,428,21,0,hospital_035,590,S_030,4266
46289,-37.719439,145.125138,91 Rattray Road,Montmorency,7810000,house,2016,4,2,2,SC_009,5917,19986,561,40,0,hospital_075,2327,S_020,2751
34097,-37.720305,144.987128,19 Glenvale Road,Reservoir,7210000,house,2015,2,1,2,SC_103,2512,20011,1646,29,0,hospital_139,1010,S_030,1081
29023,-37.805669,144.992985,40 Henry Street,Abbotsford,10425000,house,2015,1,1,0,SC_068,2096,19976,144,10,0,hospital_052,990,S_033,2536
89097,-37.95191,145.008459,1/49-51 Bay Road,Sandringham,21930000,house,2015,3,2,2,SC_079,2879,19948,385,29,0,hospital_036,1135,S_009,4227
65462,-37.79854965,145.3159332,66 Birkenhead Drive,Kilsyth,13500000,house,2008,3,2,2,SC_022,2890,19877,1567,55,0,hospital_113,5316,S_042,2973
56054,-37.846327,145.131464,1 Conder Avenue,Burwood,7200000,house,2014,3,2,2,SC_037,3139,19897,2958,36,0,hospital_047,424,S_018,2167
6385,-37.783459,144.825226,2/18 Ridley Street,Albion,3330000,house,2015,2,1,1,SC_102,745,20004,648,28,0,hospital_174,908,S_049,5747
11948,-37.712191,144.822263,883 Old Calder Highway,Keilor,8670000,house,2015,4,2,1,SC_107,2131,20001,3151,36,0,hospital_057,5420,S_049,8993
73563,-37.859029,145.261176,332 Boronia Road (enter via service lane),Boronia,2800000,house,2015,4,1,2,SC_049,5710,19870,2021,50,0,hospital_002,732,S_024,2078
92009,-37.979834,145.088713,15 Delville Avenue,Mentone,12030000,house,2016,3,1,2,SC_003,969,19864,1832,41,0,hospital_001,1839,S_003,1118
74613,-37.902756,145.06078,149 Leila Road,Carnegie,14420000,house,2013,4,2,3,SC_041,2013,19919,1513,30,0,hospital_159,2227,S_015,1721
42885,-37.728554,145.105464,16 Kardinia Drive,Yallambie,8100000,house,2009,4,2,2,SC_009,4298,19986,2043,40,0,hospital_075,2608,S_020,2698
13424,-37.713732,144.776132,7 Ryan Road,Delahey,6480000,house,2011,3,2,2,SC_107,3140,20000,1413,39,0,hospital_057,6205,S_049,11956
78431,-37.9278304,145.1901232,9 Beaconsfield Road,Mulgrave,9170000,house,2013,3,2,2,SC_073,2429,19891,3991,46,0,hospital_161,2348,S_047,2031
23745,-37.641659,144.899079,65 Arncliffe Boulevard,Greenvale,4455000,house,2011,4,2,2,SC_075,1525,44817,3208,40,0,hospital_104,2133,S_005,6001
14460,-37.754316,144.891478,423 Buckley Street,Aberfeldie,11216000,house,2010,3,1,1,SC_052,2115,20037,2184,21,0,hospital_184,1795,S_049,2111
52934,-37.8117924,145.0065548,3 Bennett Street,Richmond,9900000,house,2012,2,1,1,SC_083,2730,19977,1246,8,0,hospital_134,235,S_039,2245
79604,-37.987096,145.185988,12 Springside Crescent,Keysborough,6970000,house,2012,3,1,2,SC_057,1275,19889,1101,51,0,hospital_096,1502,S_047,8634
58229,-37.813868,145.166037,6 Almer Avenue,Blackburn,19550000,house,2015,3,2,0,SC_002,777,19899,1081,37,0,hospital_060,2299,S_018,2555
58959,-37.807384,145.169813,4 Winifred Street,Nunawading,8385000,house,2013,4,2,1,SC_002,1343,19899,1538,37,0,hospital_034,1912,S_018,3327
11856,-37.72166443,144.8235931,40 Campaspe Crescent,Keilor,3216000,house,2009,3,1,2,SC_107,1558,20001,2762,36,0,hospital_005,4393,S_049,8142
74645,-37.89404297,145.0634003,16 Frogmore Road,Carnegie,8640000,house,2009,2,1,2,SC_041,1115,19919,552,30,0,hospital_108,3008,S_015,937
21398,-37.773733,144.963915,6 Charles Street,Brunswick,8592000,house,2012,2,1,0,SC_008,4274,19969,478,20,0,hospital_102,1826,S_025,3800
20625,-37.774544,144.969026,167 Edward Street,Brunswick,4140000,house,2016,3,3,2,SC_008,4153,19969,908,20,0,hospital_144,2026,S_044,4041
4860,-37.859816,144.843738,12 Noordenne Avenue,Seaholme,7371000,house,2011,3,1,3,SC_033,3699,19927,926,28,0,hospital_141,4213,S_007,8907
73937,-37.846391,145.289852,7 Hillside Avenue,Boronia,4380000,house,2016,3,2,2,SC_022,5300,19869,1637,53,0,hospital_049,1910,S_024,1764
72353,-37.850981,145.256904,39 Terama Crescent,Bayswater,5888000,house,2015,4,2,3,SC_032,4920,19870,1427,50,0,hospital_002,1110,S_024,2709
87171,-37.91085052,145.0072937,871 Hampton Street,Brighton,12950000,house,2008,4,2,2,SC_046,4196,19952,781,20,0,hospital_156,1386,S_009,1128
92681,-38.0032,145.082315,13 James Lane,Mordialloc,20230000,house,2014,4,2,2,SC_003,3619,19863,601,45,0,hospital_001,1628,S_003,2176
87602,-37.939048,144.999632,3 Small Street,Hampton,21580000,house,2013,3,2,2,SC_046,3399,19949,201,27,0,hospital_036,520,S_009,2667
88822,-37.949063,145.033829,36 Rose Street,Highett,14240000,house,2010,3,2,2,SC_079,636,19872,710,41,0,hospital_110,1801,S_023,2251
85045,-37.882109,144.978567,6/402 Barkly Street,Elwood,13000000,house,2014,3,2,2,SC_015,1506,19955,1619,15,0,hospital_009,2554,S_017,1518
15516,-37.736589,144.881294,1 Rutland Street,Niddrie,6680000,house,2012,4,2,3,SC_082,2157,20036,3685,24,0,hospital_184,2188,S_049,4135
6092,-37.779441,144.820455,12 Coolamon Street (Albion),Albion,5400000,house,2016,2,1,1,SC_102,1198,20004,424,28,0,hospital_174,1080,S_049,6092
31037,-37.760458,145.021894,268 Gooch Street,Thornbury,6670000,house,2014,3,2,2,SC_001,1938,19930,2129,18,0,hospital_039,846,S_030,4815
25918,-37.604524,144.919953,20 Scottsdale Court,Craigieburn,6612000,house,2016,4,2,2,SC_016,1405,40221,2083,46,0,hospital_104,5140,S_005,1798
92826,-38.000754,145.097275,17/115-117 McDonald Street,Mordialloc,9010000,house,2016,2,1,1,SC_003,3375,19863,1064,45,0,hospital_001,2422,S_003,2561
35302,-37.72930527,145.0073242,6 Edgar Street,Reservoir,10875000,house,2009,3,1,1,SC_103,1238,20011,413,29,0,hospital_139,1540,S_030,2092
83063,-37.888981,145.254342,19B Anne Road,Knoxfield,6072000,house,2014,3,2,1,SC_049,4773,19868,3684,55,0,hospital_049,3852,S_027,2239
56596,-37.856679,145.096931,33 Harrison Avenue,Burwood,8580000,house,2011,4,2,1,SC_042,2349,19848,1491,36,0,hospital_089,258,S_026,3562
72121,-37.840488,145.258968,19 Westham Crescent,Bayswater,5440000,house,2013,2,2,2,SC_032,4069,19870,818,50,0,hospital_002,1854,S_024,3261
17511,-37.701248,144.911808,6 Shepherd Street,Glenroy,6384000,house,2012,4,1,1,SC_010,2613,20032,601,33,0,hospital_184,4608,S_004,2458
1815,-37.812055,144.881309,147 Empress Avenue,Kingsville,4320000,house,2008,3,2,0,SC_043,2688,19996,868,15,0,hospital_056,2150,S_049,4381
34098,-37.701474,145.03141,19 Gourock Street,Reservoir,4500000,house,2015,3,1,1,SC_047,4128,20008,1870,36,0,hospital_025,2012,S_030,5249
78630,-37.960425,145.149159,14 REDHILL STREET,Springvale,10491000,house,2011,3,1,2,SC_057,4175,19913,1272,44,0,hospital_124,2803,S_047,6692
28430,-37.808358,144.990894,1/18-22 Islington Street,Collingwood,10836000,house,2015,3,2,2,SC_068,1801,19977,267,8,0,hospital_052,639,S_033,2266
94314,-37.957919,145.079671,2 Sandhill Close,Heatherton,7600000,house,2014,4,2,2,SC_003,1686,19866,2409,37,0,hospital_109,675,S_023,2100
88636,-37.951852,145.027598,21 Marshall Avenue,Highett,13650000,house,2011,3,1,2,SC_079,1221,19872,1310,41,0,hospital_058,1322,S_023,2618
88246,-37.936092,145.055791,532 South Road,Moorabbin,10875000,house,2015,3,1,1,SC_046,1578,19937,1684,39,0,hospital_110,1702,S_023,2601
12549,-37.704252,144.753504,2 Enid Court,Hillside,3915000,house,2016,4,2,2,SC_048,3366,20000,1854,39,0,hospital_057,8248,S_049,14201
47049,-37.713413,145.15154,31 Pryor Street,Eltham,16800000,house,2016,3,2,0,SC_051,4483,19987,328,44,0,hospital_075,4127,S_020,4636
83439,-37.847522,144.985905,12 Athol Street,Prahran,18720000,house,2015,2,2,1,SC_066,675,19958,413,9,0,hospital_155,225,S_017,2415
36201,-37.667693,145.021446,16 Sydney Crescent,Lalor,5330000,house,2011,4,1,2,SC_062,5920,20006,427,40,0,hospital_053,1846,S_030,7657
80525,-38.001101,145.160318,8 Peppertree Street,Keysborough,7400000,house,2015,4,2,2,SC_057,1474,19889,3742,51,0,hospital_096,1253,S_003,7537
93998,-38.069247,145.123955,6 Ilma Grove,Bonbeach,10688000,house,2015,2,1,1,SC_070,5559,19858,643,54,0,hospital_043,8951,S_006,6399
86960,-37.900104,145.002357,63 Asling Street,Brighton,28220000,house,2010,3,2,3,SC_015,3981,19953,411,19,0,hospital_013,1043,S_009,1787
66412,-37.769407,145.32301,44 DAYMAR DRIVE,Mooroolbark,6672000,house,2012,3,2,1,SC_084,1486,19877,1946,55,0,hospital_113,2916,S_042,6233
69396,-37.86700058,145.0901184,1/4 Hudson Court,Ashburton,3190000,house,2008,2,1,1,SC_042,1158,19839,825,26,0,hospital_098,567,S_026,2294
18831,-37.66978455,144.9260407,4 Rubicon Street,Dallas,3380000,house,2009,4,2,2,SC_072,2145,44817,978,40,0,hospital_104,2182,S_004,4294
57618,-37.828416,145.159423,13 Rosalind Crescent,Blackburn,11531000,house,2015,3,1,0,SC_002,1461,19898,1244,35,0,hospital_060,585,S_018,1115
12673,-37.699605,144.757341,21 Meade Way,Sydenham,3795000,house,2016,3,1,1,SC_048,3966,20000,1493,39,0,hospital_057,8442,S_049,14210
32522,-37.730253,145.00971,2B Jeffrey Street,Preston,8965000,house,2015,3,1,2,SC_103,1243,20011,645,29,0,hospital_139,1745,S_030,2303
26961,-37.570393,144.921539,44 Ben Loman Circuit,Craigieburn,4257000,house,2011,3,2,1,SC_005,475,40221,3991,46,0,hospital_104,8940,S_005,3382
6425,-37.789604,144.843423,20 Monash Street,Sunshine,8645000,house,2016,3,2,2,SC_102,1186,20021,935,26,0,hospital_174,1637,S_049,4425
10128,-37.78158188,144.9262238,16 Canterbury Street,Flemington,6820000,house,2009,2,1,0,SC_011,892,20040,684,15,0,hospital_007,805,S_025,1596
29461,-37.77195,145.000054,15 Mitchell Street,Northcote,9955000,house,2014,2,1,3,SC_103,3607,20016,480,20,0,hospital_035,1218,S_039,4641
95255,-37.913114,145.042308,237 Jasper Road,Mckinnon,26520000,house,2016,4,2,2,SC_046,2958,19940,471,37,0,hospital_110,2272,S_015,3090
82801,-37.905949,145.259674,5 Bensam Close,Rowville,10081000,house,2014,4,2,2,SC_049,4455,19868,4130,55,0,hospital_150,4775,S_027,2583
39940,-37.69363,145.053317,2 Dealing Court,Bundoora,7376000,house,2012,3,1,2,SC_047,5395,19984,3305,34,0,hospital_041,881,S_020,4298
24594,-37.704423,144.964269,8 McDougall Street,Fawkner,4120000,house,2014,4,1,1,SC_030,3355,19961,632,35,0,hospital_139,3316,S_004,2267
207,-37.805611,144.889393,11 James Street,Seddon,6540000,house,2014,3,1,1,SC_043,2790,20024,391,18,0,hospital_056,1417,S_049,3608
47445,-37.7098465,145.1394196,68 Ryans Road,Eltham,4760000,house,2009,3,2,2,SC_051,4407,19987,847,44,0,hospital_075,3001,S_020,3513
18810,-37.693441,144.913277,4 Freeland Grove,Jacana,3650000,house,2012,3,2,2,SC_059,2562,20031,295,35,0,hospital_104,4800,S_004,2705
77436,-37.93218613,145.2014465,12 Adela Court,Mulgrave,8244000,house,2009,5,2,2,SC_073,3191,19891,4338,46,0,hospital_161,1249,S_047,2714
27802,-37.604652,144.934853,8 Peterlee Court,Craigieburn,2896000,house,2014,5,3,2,SC_110,845,40221,811,46,0,hospital_104,5281,S_005,838
32760,-37.745455,144.995816,41 Penola Street,Preston,3760000,house,2010,3,1,1,SC_103,848,20013,382,25,0,hospital_035,2213,S_030,2068
93519,-37.99629,145.077755,58 Herbert Street,Parkdale,13700000,house,2010,5,3,2,SC_003,2971,19864,379,41,0,hospital_001,764,S_003,1360
71295,-37.849361,145.24063,21 Roxburgh Road,Wantirna,7500000,house,2012,3,2,2,SC_032,4205,19871,2367,46,0,hospital_179,1152,S_024,4099
27213,-37.602711,144.924207,51 Exmouth Road,Craigieburn,4070000,house,2012,4,2,2,SC_016,1427,40221,1689,46,0,hospital_104,5352,S_005,1373
52385,-37.825964,144.992306,15 Dover Street,Cremorne,6363000,house,2014,2,1,0,SC_038,2147,19908,282,11,0,hospital_146,919,S_033,2668
23032,-37.74277878,144.9474182,60 Rose Street,Coburg,7250000,house,2008,4,2,3,SC_030,1179,19965,1402,28,0,hospital_084,1588,S_030,3504
25810,-37.583481,144.923532,2 Hawthorn Lane,Craigieburn,3080000,house,2010,1,1,1,SC_005,1028,40221,2686,46,0,hospital_104,7487,S_005,2054
6555,-37.78128433,144.8234253,3 Barclay Street,Albion,17380000,house,2008,2,1,2,SC_102,900,20004,420,28,0,hospital_174,895,S_049,5860
83469,-37.856035,144.989847,127 Albert Street,Windsor,8460000,house,2014,3,1,0,SC_066,1026,19957,192,11,0,hospital_103,512,S_017,1692
47186,-37.712595,145.137999,41 Meruka Drive,Eltham,7400000,house,2016,3,2,2,SC_051,4737,19987,872,44,0,hospital_075,2949,S_020,3455
8240,-37.765211,144.797262,2 Silverdale Walk,Cairnlea,5760000,house,2010,3,2,2,SC_102,3720,20003,1382,31,0,hospital_057,1605,S_049,8142
73467,-37.85960007,145.2774811,3 Laurel Avenue,Boronia,8925000,house,2009,5,3,2,SC_049,4724,19869,614,53,0,hospital_049,568,S_024,666
8244,-37.74771881,144.7473908,2 Thorpe Place,Burnside,3300000,house,2008,4,2,0,SC_048,1722,20001,4567,36,0,hospital_057,6075,S_049,12801
2153,-37.7888942,144.8803645,31 Norfolk Street,Maidstone,7280000,house,2014,3,1,1,SC_043,1741,20023,1502,20,0,hospital_056,697,S_049,1913
96639,-38.007629,145.279726,21 WEEDEN CRES,Hallam,3650000,house,2011,4,2,2,SC_077,2769,19885,1424,59,0,hospital_069,3356,S_045,6372
44661,-37.695484,145.125812,22 Wahroonga Crescent,Greensborough,10035000,house,2016,4,2,2,SC_051,3850,19985,1812,38,0,hospital_075,2059,S_020,2489
85796,-37.885943,145.00446,7 Carre Street,Elsternwick,19500000,house,2011,4,2,2,SC_015,2836,19954,340,17,0,hospital_116,432,S_017,2979
60136,-37.809551,145.197767,6 Dalmor Avenue,Mitcham,3240000,house,2013,3,1,1,SC_088,1935,19900,1071,40,0,hospital_010,338,S_040,2738
